id,hostname,eventData.name,eventData.description,eventData.sourceId,eventData.url,eventData.startDate,eventData.cancelled,eventData.location.sourceId,eventData.location.url,eventData.location.name,eventData.location.location.name,eventData.location.location.address.country.longName,eventData.location.location.address.city,eventData.location.location.address.postalCode,eventData.location.location.address.street,eventData.location.location.address.streetHouseNumber,eventData.location.location.coordinate.lat,eventData.location.location.coordinate.lon,eventData.location.category,eventData.location.phone,eventData.location.website,eventData.location.eventPlaceId,eventData.webpageEvent,eventData.artists,eventData.sourceDate,dayofweek,year,month,season,district,supercategory,subcategory,starting_hour,time_of_day
prinz.de/stuttgart/events/478129-ponys-eine-aufladung-1/2015-01-07,prinz.de,Ponys: Eine Aufladung,"Wir liefern ein Urban Survival Kit, eine Milieustudie am eigenen Fleisch, the perverts guide to ponyfarm, eine Hau-Drauf-Know-How-Komödie - immer noch eins und noch eins! In jeder Sekunde eine neue Idee, um unseren Ponyarsch zu retten! Wir können alles, wenn es verlangt wird! Gebt uns den Job, oder wir machen‘s für viel weniger! Wiehern die Ponys.
Die drei furchtlosen Heldinnen Flatter, Butter und Fly schütteln kampfeslustig ihre Mähnen, scharren mit den glitzernden Hufen und wappnen sich unternehmerisch, denn ihr Ponyhof steht vor dem Aus. Eine neoliberale Fabel über den Zwang, kreativ, wild und frei zu leben und das Aufblühen neokonservativer Wertvorstellungen. Es geht um alles oder nichts: Um Lebensentwürfe und Arbeitswelten, um Kritik und Zynismus, Größenwahn, Panikattacken und Werbung, um Bionade und Biomacht, um Worthülsen, Slogans und Ponys! Ponys, Ponys, Ponys. Es geht um Produkte, unheimlich viele Produkte, um Massenware, Individualität und wie man sie wem verkauft. Die Inszenierung „Ponys. Eine Aufladung“ hatte im November 2012 in Wien Premiere, war danach in Stuttgart, München, Berlin, Hamburg und Konstanz zu sehen.",478129,http://prinz.de/stuttgart/events/478129-ponys-eine-aufladung-1/2015-01-07,2015-01-07 08:00:00+00:00,False,10930,http://prinz.de/stuttgart/locations/10930-theater-rampe/,Theater Rampe,Theater Rampe,Germany,Stuttgart,70180,Filderstr. 47,Filderstr. 47,48.76396766,9.17072026,kultur/buehne,,,ee9c6f9014ffcdc2d20110011708b26385a104a9e90aa0493ed00775e09cd842,,,,2,2015,1,winter,Weinsteige,kultur,buehne,08:00:00,Morning
prinz.de/stuttgart/events/477936-keller-mixtape-13/2015-01-28,prinz.de,Keller Mixtape ,"Kennen wir von früher, bevor's CDs wurden: Das Mixtape. 90 Minuten voll mit malerischen Liedern,
Erinnerungen, meistens unbeschriftet, damit keiner weiterspult und mit selbstgemalten Cover. So
was haben wir immer nur denen geschenkt, die's wirklich verdient haben. Manchmal wurden wir
dafür geküsst, manchmal haben wir Leben gerettet und manchmal wollten wir dazu auch tanzen.
Das Keller Mixtape ist noch geiler. Es geht länger als 90 Minuten und Getränke und Gesellschaft
gibt's auch noch. Lieder vom Herzen – all' die schöne Kellermusik, querfeldein. Träumer, Rabauken,
Kaputtniks, Styler und Rocker. Vom Keller für Dich.",477936,http://prinz.de/stuttgart/events/477936-keller-mixtape-13/2015-01-28,2015-01-28 11:00:00+00:00,False,10412,http://prinz.de/stuttgart/locations/10412-keller-klub/,Keller Klub,Keller Klub,Germany,Stuttgart,70173,Rotebühlplatz 4,Rotebühlplatz 4,48.774613,9.172541,party/popcharts,,,4c29ee23e9e1f6964548a8e0ed4351b780e24eae0bce61aebde93e94b18392a1,,,,2,2015,1,winter,Europaviertel,party,popcharts,11:00:00,Morning
prinz.de/stuttgart/events/217774-tv-bittenfeld-tv-0507-huettenberg,prinz.de,TV Bittenfeld - TV 05/07 Hüttenberg,Am 3.10. spielen im Rahmen der 2. Herren-Handball-Bundesliga der TV Bittenfeld gegen den TV 05/07 Hüttenberg. Los geht''s um 17 Uhr in der SCHARRena.,217774,http://prinz.de/stuttgart/events/217774-tv-bittenfeld-tv-0507-huettenberg,2012-10-03 05:00:00+00:00,False,14762,http://prinz.de/stuttgart/locations/14762-scharrena-stuttgart/,SCHARRena Stuttgart,SCHARRena Stuttgart,Germany,Stuttgart,70372,Fritz-Walter-Weg 5,Fritz-Walter-Weg 5,48.7925209,9.2349549,sport,,,541bcfaf4d00965ee4a9bde56ac8a8f39ccd41cfc49178efb93ca8717c9dd17a,,,,2,2012,10,autumn,Bad Cannstatt,sport,,05:00:00,Night
prinz.de/stuttgart/events/229427-0711-ping-pong-disko,prinz.de,0711 Ping Pong Disko,"Wer sich Mittwochs noch ein bisschen sportlich betreiben möchte, der ist hier genau richtig. Dazu gibt's gechillte Musik von DJ Robin ""T"" Treier.",229427,http://prinz.de/stuttgart/events/229427-0711-ping-pong-disko,2012-08-22 07:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2012,8,summer,Karlshöhe,party,black,07:00:00,Morning
prinz.de/stuttgart/events/173069-0711-ping-pong-disko,prinz.de,0711 Ping Pong Disko,"Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von DJ Robin ""T"" Treier. Heute gibt's als Schmankerl das Battle Special: 0711 vs. kessel.tv.",173069,http://prinz.de/stuttgart/events/173069-0711-ping-pong-disko,2013-04-17 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,4,spring,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/164260-0711-ping-pong-disko-6,prinz.de,0711 Ping Pong Disko,"Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von DJ Robin ""T"" Treier von 0711.",164260,http://prinz.de/stuttgart/events/164260-0711-ping-pong-disko-6,2013-06-26 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,6,summer,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/148340-0711-ping-pong-disko-2,prinz.de,0711 Ping Pong Disko,Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von DJ Robin T Treier.,148340,http://prinz.de/stuttgart/events/148340-0711-ping-pong-disko-2,2013-07-24 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,7,summer,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/164259-0711-ping-pong-disko-battle-0711-vs-zwoelfzeh,prinz.de,0711 Ping Pong Disko: Battle 0711 vs. Zwoelfzehn,Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von DJ Henster.,164259,http://prinz.de/stuttgart/events/164259-0711-ping-pong-disko-battle-0711-vs-zwoelfzeh,2013-06-19 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,6,summer,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/423674-0711-ping-pong-disko-55,prinz.de,0711 Ping Pong Disko,"Bälle, Schläger, Platten, Drinks! Das ist alles, was wir an einen Mittwochabend brauchen um glücklich zu sein. Denn mittwochs heißt es Feierabendbier inkl. Work-Out ab 20.00H bei 0711 PING PONG DISKO im Zwoelfzehn. Egal ob Eins-Gegen-Eins, Mäxle oder nur gemütliches Anfeuern vom Liegestuhl aus. Ganz wie es beliebt! Klar ist: Wir haben Spaß und genießen das Bergfest jede Woche mit einem anderen musikalischen Gast und jede Menge Specials.",423674,http://prinz.de/stuttgart/events/423674-0711-ping-pong-disko-55,2014-06-25 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/electro,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2014,6,summer,Karlshöhe,party,electro,08:00:00,Morning
prinz.de/stuttgart/events/202869-0711-ping-pong-disko-20,prinz.de,0711 Ping Pong Disko,"Wer sich Mittwochs noch ein bisschen sportlich betreiben möchte, der ist hier genau richtig. Dazu gibt's gechillte Musik von DJ Tease.",202869,http://prinz.de/stuttgart/events/202869-0711-ping-pong-disko-20,2013-01-09 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,1,winter,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/168952-0711-ping-pong-disko-8,prinz.de,0711 Ping Pong Disko,Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von DJ PaulE von 0711.,168952,http://prinz.de/stuttgart/events/168952-0711-ping-pong-disko-8,2013-05-01 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,5,spring,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/207655-0711-ping-pong-disko-24,prinz.de,0711 Ping Pong Disko,"Wer sich nach einem mehr oder minder anstrengenden Tag noch sportlich betätigen möchte, der sollte hier her - denn hier darf nach Herzenslust Ping-Pong gespielt werden. Gern auch wie früher im ""Mäxle""-Modus. Um die Beschallung mit funky HipHop, groovigen Mash Ups und locker-loungiger Elektronika kümmert sich diesmal DJ BSQ.",207655,http://prinz.de/stuttgart/events/207655-0711-ping-pong-disko-24,2012-12-19 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2012,12,winter,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/173072-0711-ping-pong-disko-11,prinz.de,0711 Ping Pong Disko,"Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von DJ Tease von ""Who goes Bass?!"".",173072,http://prinz.de/stuttgart/events/173072-0711-ping-pong-disko-11,2013-04-24 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,4,spring,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/423653-0711-ping-pong-disko-54,prinz.de,0711 Ping Pong Disko,"Bälle, Schläger, Platten, Drinks! Das ist alles, was wir an einen Mittwochabend brauchen um glücklich zu sein. Denn mittwochs heißt es Feierabendbier inkl. Work-Out ab 20.00H bei 0711 PING PONG DISKO im Zwoelfzehn. Egal ob Eins-Gegen-Eins, Mäxle oder nur gemütliches Anfeuern vom Liegestuhl aus. Ganz wie es beliebt! Klar ist: Wir haben
Spaß und genießen das Bergfest jede Woche mit einem anderen musikalischen Gast und jede Menge Specials.Sommerliches BBQ am Spielfeldrand, Beer Pong, ein rasantes Battle zwischen 0711 und der People Crew sowie ein Glow-In-The-Dark Special mit Schwarzlicht- Installation, das alles erwartet euch im Juni.",423653,http://prinz.de/stuttgart/events/423653-0711-ping-pong-disko-54,2014-06-04 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/electro,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2014,6,summer,Karlshöhe,party,electro,08:00:00,Morning
prinz.de/stuttgart/events/225123-0711-ping-pong-disko-33,prinz.de,0711 Ping Pong Disko,"Wer sich Mittwochs noch ein bisschen sportlich betreiben möchte, der ist hier genau richtig. Dazu gibt's gechillte Musik von DJ PaulE.",225123,http://prinz.de/stuttgart/events/225123-0711-ping-pong-disko-33,2012-09-05 07:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2012,9,autumn,Karlshöhe,party,black,07:00:00,Morning
prinz.de/stuttgart/events/220044-0711-ping-pong-disko-29,prinz.de,0711 Ping Pong Disko,"Wer sich Mittwochs noch ein bisschen sportlich betreiben möchte, der ist hier genau richtig. Dazu gibt's gechillte Musik von DJ Robin T Treier.",220044,http://prinz.de/stuttgart/events/220044-0711-ping-pong-disko-29,2012-10-10 07:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2012,10,autumn,Karlshöhe,party,black,07:00:00,Morning
prinz.de/stuttgart/events/195807-0711-ping-pong-disko-16,prinz.de,0711 Ping Pong Disko,"Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von Robin ""T"" Treier.",195807,http://prinz.de/stuttgart/events/195807-0711-ping-pong-disko-16,2013-02-06 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,2,winter,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/168960-0711-ping-pong-disko-9,prinz.de,0711 Ping Pong Disko,Das Tischtennisbattle der anderen Art: schweißtreibend und trotzdem entspannt. Dafür sorgt heute die Musik von DJ Henster.,168960,http://prinz.de/stuttgart/events/168960-0711-ping-pong-disko-9,2013-05-22 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,5,spring,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/381200-0711-ping-pong-disko-x-mas-special,prinz.de,0711 Ping Pong Disko - X-Mas Special,"Der zwölfte Monat bricht an und das Jahr ist kurz davor mit anno 2014 abzuklatschen. Doch nicht ohne noch ein paar Runden Ping Pong zu spielen! Im Dezember bleiben uns noch vier volle Mittwoch Abende, an denen wir genügend Zeit haben um uns kräftig die Bälle um die Ohren zu schlagen.Selbstverständlich verbringen wir den letzten Ping Pong Monat nicht ohne Specials. 

Mit SUMO (0711) & HENSTER (Stuttgart) 
X-Mas Special, bis 23 Uhr Eintritt frei, danach 3€",381200,http://prinz.de/stuttgart/events/381200-0711-ping-pong-disko-x-mas-special,2013-12-25 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/indie,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,12,winter,Karlshöhe,party,indie,08:00:00,Morning
prinz.de/stuttgart/events/202874-0711-ping-pong-disko,prinz.de,0711 Ping Pong Disko,"Wer sich Mittwochs noch ein bisschen sportlich betreiben möchte, der ist hier genau richtig. Dazu gibt's gechillte Musik von DJ Henster.",202874,http://prinz.de/stuttgart/events/202874-0711-ping-pong-disko,2013-01-30 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/black,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2013,1,winter,Karlshöhe,party,black,08:00:00,Morning
prinz.de/stuttgart/events/481983-0711-ping-pong-disko-56,prinz.de,0711 Ping Pong Disko,"Neues Jahr, neues Glück! Auch in diesem Jahr fahren wir wieder die Tischtennisplatten auf und lassen die Bälle rollen! Bei sportlicher Aktivität, die euch ins Schwitzen treibt, kühlen wir euch mit goldfarbenen Getränken ab und versüßen uns den kalten Januar. Unsere Ping Pong Disko Dj Experten unterhalten euch mit feinster Musik, die unsere Laune in die Höhe
steigen lässt. Also auf was warten wir noch? Ran an die Platten(-teller) und auf in eine neue Saison PING PONG DISKO im Zwölfzehn!",481983,http://prinz.de/stuttgart/events/481983-0711-ping-pong-disko-56,2015-02-11 08:00:00+00:00,False,10655,http://prinz.de/stuttgart/locations/10655-zwoelfzehn/,Zwölfzehn,Zwölfzehn,Germany,Stuttgart,70178,Paulinenstr. 45,Paulinenstr. 45,48.77301,9.16973,party/popcharts,,,1f52a69b975494df4f92808714d681387797c60e4576aa64f4b9134f5e119160,,,,2,2015,2,winter,Karlshöhe,party,popcharts,08:00:00,Morning
www.facebook.com/events/513920775430975,www.facebook.com,Anfang aus dem Ende @ SWR,Erstausstrahlung im TV,513920775430975,http://www.facebook.com/events/513920775430975,2015-06-24 21:30:00+00:00,False,112731002087188,https://www.facebook.com/pages/S%C3%BCdwestrundfunk/112731002087188,Südwestrundfunk,Südwestrundfunk,Germany,Stuttgart,,,,48.79345833,9.2031,Radio Station,,,c5de3f1efb41d307663481f3ea69691c070221f4d01ec9f38aa20e395f97b912,,,,2,2015,6,summer,Other,Radio Station,,21:30:00,Evening
www.facebook.com/events/1507804989433423,www.facebook.com,"38. Stuttgarter Weindorf, 27.08.-07.09.2014, Stuttgart","Die Stuttgarter Innenstadt verwandelt sich zum 38. Mal in ein stimmungsvolles Weindorf. Im Herzen der Stadt, auf dem Markt- und Schillerplatz und in der Kirchstraße, heißen 28 Wirtinnen und Wirte sowie drei Süßwarenanbieter die Gäste in ihren liebevoll dekorierten Lauben willkommen.",1507804989433423,http://www.facebook.com/events/1507804989433423,2014-08-27 00:00:00+00:00,False,102938853078265,https://www.facebook.com/StuttgarterWeindorf,er Weindorf ,er Weindorf ,Germany,Stuttgart,,,,48.776395633192,9.1784934996792,Local business,0711 / 29 50 00 oder 0711 / 870 35 555 (nur zur Weindorf-Zeit) ,http://stuttgarter-weindorf.de,a9904169beb4ffbc91b422b9f94e04a5a008bcb184f7d9d63470eba92fe3ad14,,,,2,2014,8,summer,Other,Local business,,00:00:00,Night
